user_id,friends
1157,"[2272, 6815, 720, 7102, 6846, 7584, 3959, 6970, 848, 7023, 6993, 7833, 526, 6840, 7233, 7655, 7611, 8091, 6962, 4034, 8161, 7535, 5970, 76, 1122, 5643, 2202, 7447, 4414, 8008, 1560]"
1534,[5592]
5049,[897]
1701,"[6149, 110, 2685, 897, 5223, 3673, 340, 4563, 2891, 302, 3939, 4538, 3765, 610, 926, 3728, 5309, 3980, 72, 6156, 1085, 5529, 8053, 8005, 6850, 5291, 7101, 2757, 7674, 6006, 411, 1025, 6228, 410, 5906, 7402, 158, 4340, 6055, 743, 6940, 195, 4008, 5954, 5573, 5080, 761, 2250, 3664, 866, 472, 7613, 4873, 2689, 1766, 2163, 6378, 4554, 587, 6602, 4965, 2600, 5900, 6172, 3469, 5614, 5639, 7276, 2869, 3979, 127, 847, 7279, 6883, 6621, 6440, 496, 5496, 1467, 4211, 5986, 258, 4195, 3153, 2852, 6465, 1190, 1912, 6103, 5976, 432, 7097, 1220, 3745, 3005, 6610, 3884, 3579, 6448, 7139, 7319, 5492, 3886, 6791, 438, 3055, 34, 3588, 3552, 2713, 4533, 6211, 1647, 7770, 7385, 1225, 7301, 6154, 7339, 7867, 1613, 7228, 80, 2300, 6244, 103, 3733, 6188, 7804, 6862, 8247, 7273, 7807, 3297, 1857]"
3035,"[7145, 629, 2015, 4408, 1554, 6122, 2863, 5417, 1809, 8090, 7591, 7629, 5414, 2423, 114]"
1943,"[3248, 7897]"
2230,"[7807, 3748]"
5949,"[7317, 7034, 7019, 8070, 2779, 6080, 6333, 7890, 3367, 870, 6823, 462, 7947]"
2088,"[7513, 1488, 7762]"
406,"[5788, 7322, 597]"
194,"[5018, 5617]"
6606,"[1384, 7717, 2302, 6621, 1996, 340, 2301, 4521, 5900, 8005, 5263, 7387, 4765, 1831]"
1427,"[8053, 7228, 3746, 8005, 1225]"
3544,"[6244, 2518, 7931, 2301, 5647, 2667, 8005, 1793, 4623, 7807, 6548, 6477]"
6425,"[6499, 6746, 3832, 3857, 3283, 2904, 2367, 382, 1256, 1623, 7390, 946, 7462, 3724, 24, 4822, 7102, 2426, 6315, 1380, 3568, 526, 3918, 6112, 74, 7584, 6089, 5418, 76, 1560]"
6638,"[629, 8145, 4408, 6834, 7911, 1870, 4923, 378, 8072, 58, 5672, 2802, 3554, 859]"
4668,[]
1764,"[3566, 5271, 2888, 911, 222, 1836, 3101, 1685, 4843, 6747, 4485, 3209, 2842, 3098, 5417, 5966, 5986, 703, 2558, 242, 5974, 756, 2728]"
1436,[]
6860,"[6015, 7450, 6762, 6784, 6856, 358, 6465]"
2937,[8005]
1627,"[4384, 1364, 3637, 3845, 6190, 6417, 1759, 504, 2244, 940, 2313, 492, 6342, 5865, 1018, 6427, 7151, 2429, 4245, 2435, 6340]"
1246,"[6537, 7101, 8005, 866, 7807, 7819, 6244]"
4122,"[3543, 629, 1809, 1550, 5417, 4249, 1014, 4408, 3216, 1887, 7629, 5321, 243, 5339, 4923]"
1264,"[7941, 4669, 4195, 7897, 7513, 6737, 3248, 4979, 5966, 2842, 1839, 1810, 4896, 7762, 7372, 3903]"
1679,"[595, 4132, 7814, 3903, 6866, 3923, 1034, 6247, 8281, 634, 4268, 4839, 4379, 6262, 2131, 1735, 5054, 242, 1749, 4411, 5922, 1161, 7106, 5201, 5296, 6030, 34, 7765, 6747, 5519, 814, 4790, 6838, 510, 2421, 2842, 764, 96, 8221, 756, 1133, 1450, 973, 7762, 2639, 5225, 66, 7904, 6725, 7718, 4504, 3564, 7662, 116, 6753, 1652, 3121, 7897, 3248, 3515, 6911, 4342, 527, 7240, 8055, 641, 3114, 4819, 5751, 5271, 783, 2549, 1649, 5773, 4304, 7232, 2855, 7824, 1668, 1810, 878, 1852, 2361, 465, 1190, 7386, 3207, 7876, 4347]"
6605,"[3903, 8221, 4304, 7814, 242, 6911, 1810, 315, 3923, 7762, 4749, 66, 4669, 2549, 1753, 7897, 4504, 8075, 5704, 6714, 3248, 7991, 8087, 6838, 6747]"
1831,"[6244, 1996, 4521, 7819, 6015, 6498, 8005, 340, 6606, 7717]"
2610,"[5417, 4327, 629, 301, 660, 4408, 5010, 1096]"
5514,"[5217, 7414, 1759, 132, 2666, 2688, 7137, 2585, 2719, 5865, 7338, 7877, 3617, 4061, 5897, 7374, 8256, 6631, 6166, 7767, 6245]"
434,[]
3633,"[8039, 8190, 3248, 7762, 2361, 7897, 6831, 7953, 2842, 49]"
2063,"[301, 7328, 7674, 7365, 6841, 944, 2551, 7480, 8094, 8223, 3139, 56, 2035, 7713, 3803, 2916, 231, 25]"
2523,"[74, 1380, 7545, 1470, 6746, 1399, 4327, 7390, 1416, 4120, 585, 7535, 3283, 526, 7349, 4034, 2377, 2457, 7102, 6666, 3139, 720, 2367, 1250, 7472, 3832, 7505]"
1576,"[403, 2895, 2960, 2116, 5333, 7020, 5849, 8169, 3458, 1056, 1669, 5424, 3693, 855]"
4272,"[7034, 2676]"
6591,"[7426, 709, 8005, 6006, 1225, 5337, 866, 6021, 7525]"
4475,"[4692, 5972, 6762, 6856, 4381, 3352, 7450, 8247, 7322]"
345,"[7513, 7762, 7897, 3248]"
4471,"[2809, 6006, 7807, 7819, 866]"
40,"[6747, 7762, 3294, 3515, 6613, 4351, 1161, 5481, 3928, 4598, 3702, 5075, 5976, 8231, 66, 463, 6328, 3523, 6986, 36, 5773, 5180, 2568, 96, 69, 1753, 49, 6469, 5406, 2786, 242, 5023, 7242, 2561, 2549, 5657, 2136, 1362, 1990, 2636, 6268, 3101, 7674, 3248, 3344, 878, 3181, 5093, 2659, 2855, 1442, 746, 1652, 1852, 2103, 7513, 7240, 7824, 7369, 2649]"
2493,"[4132, 7240, 3248, 4504, 3903, 6747, 3564]"
1478,"[7101, 505, 1628, 3650]"
809,"[6966, 7807, 7613, 5555, 2460, 7101, 3177, 2009, 1294, 2320, 455, 5464, 3355, 110, 3297, 2951, 6723, 7525, 7426, 8005, 592, 6101, 536, 3969, 2591, 4739, 1793, 7465, 6645, 6244, 866, 2988, 5954, 7879, 87, 7819, 5617, 4744]"
6548,"[6850, 6008, 8005, 5688, 7613, 3979, 1646, 4767, 5794, 5282, 4192, 1857, 3092, 1739, 7385, 7525, 1687, 7807, 6940, 3011, 7485, 536, 3876, 7819, 785, 7931, 1489, 2530, 5019, 5291, 3529, 4562, 789, 5976, 98, 6021, 2988, 2874, 7026, 3544, 3620, 2591, 6244, 6154, 2691, 7879, 5789, 6465, 6440, 2172]"
6115,"[7807, 7508, 8005, 3177, 110, 593, 4571, 6006, 6244, 6154, 1625, 2713, 1225, 2823, 7354, 6465]"
4710,"[405, 2862, 7553, 6767, 3341, 147, 6817, 719, 3253, 3827]"
4411,"[2131, 2775, 5833, 6953, 3984, 4944, 2466, 2855, 4492, 7685, 2724, 3702, 393, 4504, 170, 4172, 8221, 4669, 6444, 595, 3248, 1016, 1559, 34, 4304, 3496, 6964, 4595, 6459, 4229, 5657, 8242, 7087, 2876, 2839, 6838, 6849, 81, 7297, 2636, 2488, 7760, 1977, 699, 5126, 4096, 38, 1274, 5136, 8075, 8190, 4132, 2321, 4226, 1391, 4699, 4782, 1189, 5401, 3970, 2865, 6784, 852, 5332, 8112, 66, 527, 1707, 4012, 2568, 2505, 8282, 1692, 5199, 4057, 5858, 739, 3610, 2514, 1769, 875, 242, 5649, 6132, 7765, 8156, 3139, 3597, 1614, 1679, 7513, 3701, 4988, 510, 3738, 6738, 2843, 1759, 3101, 4749, 4729, 3997, 7953, 2534, 3515, 5571, 6515, 7240, 8016, 6227, 6686, 4706, 5390, 60, 6763, 2774, 3562, 1173, 1161, 7085, 5162, 4959, 7833, 5271, 1826, 775, 7759, 6180, 6625, 465, 1529, 641, 8217, 3367, 4985, 3583, 315, 1790, 6752, 8122, 3304, 7674, 2531, 5984, 2786, 5788, 2153, 3730, 6285, 1530, 509, 3473, 1937, 6892, 1294, 5069, 892, 2421, 3992, 2391, 7088, 6621, 7169, 5767, 7849, 5392, 979, 4238, 5751, 347, 878, 2211, 1783, 5622, 5081, 5900, 7867, 2793, 943, 3586, 7042, 1386, 7075, 6764, 6869, 5846, 6798, 3015, 382, 96, 1564, 6894, 7579, 1934, 3092, 3181, 67, 1063, 51, 281, 3146, 4942, 49, 6893, 5568, 1292, 5501, 5519, 740, 5986, 7827, 5983, 2539, 897, 2728, 4769, 234, 5652, 7537, 2649, 6963, 3903, 118, 3352, 777, 3475, 860, 3923, 3351, 5251, 2231, 1085, 7713, 6440, 7155, 8236, 7879, 4222, 2182, 2842, 6747, 8247]"
2409,"[5089, 6205, 1694, 7164, 6366, 986, 1754, 2936, 5812, 7699, 5788, 6875, 8173]"
1344,"[3536, 5401, 6747, 3564, 4669, 2639, 2842, 4749, 6714, 2649, 2421, 1700, 242, 8132, 4577, 6650, 2391, 116, 2561, 1839, 8087, 7837, 3515, 7897, 7513, 7762, 66, 4274, 2775, 595, 3248, 6893, 4586, 1049, 1666, 971, 4132, 3098, 875, 36, 7477, 5354, 6986, 5657, 5255, 1515, 96, 1904, 7953, 7824, 2182, 7171, 8126, 4213, 7593, 1345, 8039, 1852, 1805, 7030, 1826, 1810]"
195,"[6870, 5906, 1701, 7081, 6798, 6448, 5359, 6776, 110, 6440, 8005, 380, 3563, 1449, 7770, 628, 2689, 1072, 2809, 5632, 650, 587, 6228, 7402, 6006, 5526, 5629, 80, 4195, 2713, 866, 785]"
2412,"[5538, 3589, 3920, 3190, 3699, 1500, 1010, 1675, 870, 2822, 1373, 5518, 4706, 7317, 1082, 4464, 6777, 7362, 2060, 2345, 205, 3122, 2887, 2784, 1979, 2795, 6812, 978, 831, 3854, 5784, 4643, 1245, 2038, 716, 7890, 6823, 4068, 5001, 7061, 5908, 1202, 7281, 3169, 5811, 2378, 3367, 4955, 4980, 6080, 1355, 7034, 7019, 840, 2743, 2356, 462, 2906, 5624, 5548, 54, 4035, 7947, 1332, 5308, 6568, 1710]"
6897,"[629, 5417, 4305, 1014, 2794, 6283, 4408, 7007, 1551, 53, 7230, 897, 1887, 409, 7643, 5537, 4323, 6122, 5993, 114, 7631]"
6456,"[6615, 7359, 2377, 7102, 8091, 4034, 6315, 5970, 7505, 720, 8008]"
4822,"[4810, 6315, 2202, 3018, 2457, 485, 6425, 3832, 4140, 7833, 8008, 5453, 2028, 4034, 6465, 4327, 5933, 8235, 7102, 7462, 2377, 526, 7608]"
4838,"[7762, 5986, 3364, 4327, 2842, 897, 7897, 5966, 49]"
6796,"[1661, 4232]"
6073,"[7426, 1793]"
4501,"[629, 4072, 4393, 206, 118, 3338, 7804, 4504, 5986, 7762, 4372, 6747, 5417, 3294, 8190, 5878, 5321, 1810, 3248]"
6243,"[405, 3068]"
3509,[]
6406,"[6244, 7819, 8005, 1225, 6211]"
5275,"[1049, 7513, 3098, 7814, 6515, 108, 5167, 5332, 5871, 4304, 8075, 5966, 3428, 3248, 2842, 7593, 7762, 2674, 5023, 6262, 4492, 465]"
4365,"[629, 1550, 660, 5417, 3404, 3216, 7497, 5781, 6283, 4408, 7490, 6255, 4095]"
2471,"[866, 80, 1793, 2713, 7807, 8005, 3177, 3740]"
6190,"[1759, 1661, 2831, 1213, 8250, 1463, 2634, 6213, 5815, 5776, 1307, 4659, 4324, 1234, 6261, 3825, 4976, 1113, 5307, 4934, 2797, 2123, 674, 5665, 5164, 3617, 1364, 5161, 3365, 4232, 504, 3142, 5523, 5338, 289, 2159, 2996, 7938, 3074, 5417, 6975, 1461, 689, 5532, 3131, 6700, 1295, 5016, 2072, 4259, 45, 3999, 6289, 1945, 822, 6932, 1181, 5330, 6982, 2690, 4905, 6132, 2325, 2637, 214, 389, 1376, 132, 6885, 3498, 5377, 1242, 6744, 3717, 4619, 7683, 2535, 5575, 645, 2244, 4256, 241, 6875, 1935, 3965, 7440, 2435, 1124, 1627, 7148, 5334, 4740, 940, 6245, 4098, 4384, 6826, 1088, 6922, 2313, 1018, 3645, 3414, 6301, 6555, 8178, 5947, 8082, 5217, 5202, 6427, 6138, 2100, 3954]"
4964,[6747]
6125,"[7879, 7101, 985, 1225, 4266, 4327, 4472, 8005, 5789, 3055, 7426]"
6959,"[986, 5568, 1754, 6205, 2936, 5812, 7699, 4197, 7674, 2377, 6119, 7322, 4030, 5788, 6095]"
26,"[5993, 7038, 660, 629, 2963, 3151, 1809, 3330, 6411, 4899, 4408, 5266, 4923, 1665, 6122, 6227, 6992, 1014, 7336]"
4061,"[3825, 7414, 5514, 7581, 1759, 492, 2756, 7201, 5862, 6427, 8123, 1364, 1661, 4960, 5865, 6231, 3697, 5897, 175, 6093, 8256]"
2369,"[5417, 243, 629, 4511, 5313, 4221, 1799, 7629, 4408, 7135, 6536]"
1240,"[3669, 3637, 504, 1759, 1661, 1247, 1591, 2313, 1364, 1022, 940, 3617, 8256]"
4484,"[6233, 986, 7531, 5788, 1911, 6696, 7699, 2936]"
4214,"[4189, 2229, 8159, 7382, 5637, 8152, 8134, 405, 6585, 5971, 7085, 6270, 8034, 6694, 6745, 5864, 6868]"
2524,"[6750, 7807, 6006]"
2365,"[1809, 6601, 243, 4408, 629, 114, 2015]"
6079,"[7450, 7286, 1002, 63]"
6461,"[7608, 526, 4327, 2377, 7833, 6315, 4435, 4034, 470, 3832]"
4520,[4408]
4116,"[938, 4034, 2272, 7981, 1623, 897, 2377, 7925, 7526, 1122, 7102, 6326, 6615, 7833, 2187]"
3520,"[6747, 6449, 2553, 1743, 1088, 1406, 629, 44, 7034, 6121, 5201, 5050, 4238, 739, 7513, 3515, 2604, 2888, 5162, 6853, 1540, 5417, 7762, 4302, 1778, 4372, 911, 3248]"
4982,"[2815, 4766, 8005, 897, 7101, 6040, 7819, 5749]"
6600,[]
6482,"[1809, 7758, 3554, 7128, 8064, 2015, 794, 5387, 7104, 4408, 5339, 6672]"
5930,"[3309, 6072, 4539, 7276, 3979, 847, 6378, 1198, 5976, 587, 1857, 5906, 4195, 1624, 761, 2413, 536, 979, 801, 8005, 1613, 438, 3664, 866, 6845, 6006, 1072, 785, 6798, 7040, 6154, 3707, 5680, 410, 5639, 5941]"
6068,[5281]
7017,"[4817, 3976, 7807]"
6792,[4408]
4496,"[2540, 5974, 1660, 6747, 8190, 3515, 4790, 2496, 5519, 5180, 1345, 497, 1450, 4466, 6831, 1808, 6288, 242, 2842, 852, 5966, 4372, 5417, 3248, 4096, 4504, 6469, 8156, 1810]"
4294,"[7807, 1793, 6940]"
2785,[]
1108,"[2699, 1809, 8062, 1887, 7951, 7812, 7646, 3319, 1857, 2015, 897, 114, 3554, 3710, 1214, 7286, 6078, 1237, 6118, 5102, 4408, 320]"
3237,[]
1181,"[1759, 1113, 4259, 5571, 6190, 5417, 5947, 2435, 7046, 5173]"
1197,"[2273, 4408]"
6395,"[4669, 1190, 6500, 7762, 8025, 7926, 5354, 1201, 6838, 7897, 3248, 1088, 7356, 7850]"
5287,"[7762, 3248, 6747]"
5200,"[2676, 3605, 870, 4136]"
1872,"[7584, 8070, 3367, 6012, 620, 462, 1675, 6710, 7034, 7890, 2676, 7209, 2887, 3043, 630, 2779, 3768, 7317, 8191, 5623, 6823, 870, 7947, 6333, 260]"
295,"[3011, 2591, 7508, 1563, 5954, 3452, 6619, 6435, 5931, 8080, 6440, 7879, 380, 2713, 6695, 4744, 2227, 80, 7807, 4050, 1912, 119, 2656, 6798, 2169, 2403, 7405, 3092, 8071, 7785, 3009, 7819, 8005, 1045, 866, 7759, 7924, 6006, 1959, 6845, 1402, 8021, 3563, 3177, 3650, 6244, 2809, 472, 6966, 7560]"
552,"[5290, 866, 2207, 8005, 7076, 7807, 7967, 1863, 6182, 4787]"
6305,"[2249, 3367, 7034, 2676, 7317]"
5753,"[866, 2591, 1285, 6134, 110, 5617, 2815, 3107, 6154, 8005, 1225, 5986, 3177, 494, 7807, 6483, 1687, 3009, 998, 1489, 3011, 526, 5573, 219, 4884, 3886, 6352, 456, 143, 4195, 7228, 6610, 4563, 7613, 6244, 3297, 1402, 1625, 7465]"
6138,"[1759, 6190]"
2897,"[3669, 7209, 2010, 3229]"
1736,[]
2096,"[7209, 3530]"
6782,"[8005, 7819, 2320, 7101]"
5263,"[7101, 5688, 5900, 7819, 7823, 1361, 8005, 5080, 5020, 5680, 6322, 1793, 4765, 7315, 6208, 6483, 603, 6211, 1225, 455, 4195, 6606, 4895, 1335, 7587]"
6964,"[4411, 3747, 1735, 3248, 4304, 3564, 4577, 3614]"
6580,"[4944, 5704, 7762, 5986, 4896, 8132, 4304, 7897, 2111, 6747]"
2955,"[629, 4408, 5417]"
3206,"[6747, 5254, 7762, 8156]"
1255,"[410, 5282, 3721, 4671, 3987, 60, 1835, 8005, 1866, 1782, 866, 6006, 3567, 7276, 4195, 7525, 603]"
3365,"[3131, 7998, 6129, 6190, 1759, 7581, 4721, 3617, 7151]"
3358,"[455, 7228, 4739, 119, 2591, 6103, 6791, 3721, 6692, 5318, 3177, 7273, 5789, 3011, 3734, 7770, 774, 103, 472, 6738, 5571, 7819, 60, 8067, 1225, 7987, 7785, 5231, 7560, 7101, 1254, 6244, 1793, 8005, 7807, 7879, 1857, 110, 3650, 4571, 589, 5906, 5988, 1141, 505, 5688, 789]"
3398,"[1861, 3177, 6021, 8005, 2713, 6244, 2497, 6798, 866, 7525, 1793, 789, 3529, 3309, 6462, 7144, 6057, 6940, 2983, 7807, 5250]"
2393,"[2229, 4945, 7085, 2750, 7035, 4380, 2617, 6974, 6270, 3827, 405, 7306, 4189, 3068, 2098, 7293, 7312, 1484, 8276, 7105, 5763]"
6042,"[301, 899, 7474, 3803, 5084, 997, 3282]"
4513,"[4131, 629, 8090, 7497, 7629, 2542, 6181, 2538, 4408, 6074]"
6909,"[1225, 1285, 7426, 8110, 7879, 5846, 4977, 6244, 5095, 4941, 7265, 2009, 8005, 3129, 7613, 7819, 1783]"
6988,"[1225, 4907, 3286, 7819, 6244, 8005]"
3767,[6798]
6874,"[8053, 7674, 7807, 8005, 5439, 6244]"
5358,"[4771, 629, 4408, 4899, 7629, 6536]"
3584,"[3367, 7034, 6333, 7947]"
5821,"[4408, 1237, 4305, 6033, 114, 1545, 7155, 3554, 3710, 2902]"
5739,"[4304, 7551, 292, 8190, 4504, 7762, 7593, 8055, 4552, 3583, 1692, 7897, 2574, 5162, 3479, 1652, 3248, 5180, 2842, 4802, 6941, 4979, 4669, 4001, 1596, 7905, 1049, 7127, 8184]"
4177,"[80, 8107, 5073, 3411, 7315, 4406, 2689, 3164, 866, 592, 2633, 127]"
2871,"[1052, 1759, 7414, 6895]"
5109,[]
196,"[49, 8190, 5974, 5417, 7762, 3248, 6747]"
4427,"[5520, 3341, 7553, 3968, 5163, 3200, 147, 146, 237, 2315, 992, 2396, 6680, 2229, 7001, 8193, 4479, 1779, 7321, 7350, 2068, 7006, 7698, 3975, 627, 106, 3809, 5728, 7621, 6124, 6817, 7410, 4037, 7902, 5962, 1484, 5837, 6889, 6506, 2750, 6552, 4491, 1259, 4945, 8152, 2926, 8255, 7260, 522, 4202, 5537, 405, 5400, 2354, 7880, 1429, 8185, 719, 3827, 564, 3074, 8276, 8204, 5154, 416, 7484, 3289, 8247, 3271, 3068, 1056, 5763, 3425, 6845, 5686, 6174, 8142, 2710, 903, 3124]"
5907,"[7151, 1759]"
6523,"[483, 412, 5542, 5659, 526, 1623, 4327, 4034, 5745, 3832, 7102, 4283]"
3597,"[4411, 3248, 7762, 7897, 6747]"
5776,"[1364, 3637, 906, 8082, 1759, 6922, 6190, 6555, 4824, 2242, 3965, 6427, 5217, 6301]"
4146,"[1004, 609, 979, 897, 5345, 866, 7916, 7276, 6486, 1303, 2713, 8005, 3684, 6244, 3092, 6477, 2307]"
1512,"[1624, 7807, 7101, 5213, 8005, 7819]"
1794,"[5019, 956, 2170, 3355, 5983, 340, 1022, 5282, 1762, 897, 6955, 3470, 8005, 7807, 7346, 6006, 6021, 3957, 2069, 7867, 5571, 1045, 5950, 1126, 1793, 1857, 866, 1271, 785]"
6058,"[3036, 2699, 3149, 7764, 145, 7491, 4249, 2015, 1691, 1704, 1551, 6699, 235, 629, 6872, 6903, 3247, 7274, 5389, 5417, 3783, 7629, 1550, 6071, 1224, 6774, 4408, 2794, 2542, 7013]"
41,"[7807, 7444]"
476,"[114, 2626, 4408, 6536]"
6296,"[8005, 897, 5439, 6940, 7649, 866, 7807, 7819]"
2429,"[401, 7759, 3571, 6258, 1759, 5377, 2221, 2861, 6427, 6342, 7091, 1364, 1661, 1113, 8082, 6337, 2244, 2609, 674, 1018, 4035, 4245, 939, 8256, 1627, 6301, 3617, 175, 4824, 6340, 4844]"
4967,"[6945, 629, 7629, 6884, 4408, 5417, 3179, 6074, 7631]"
1004,"[4146, 4327]"
3281,[2531]
5149,"[5099, 7563, 629, 7629, 4408, 1809, 4134]"
1321,"[5064, 2015, 2012, 530, 5417, 4408]"
6639,"[4034, 3903, 7608, 7102]"
2512,[301]
3203,"[258, 2417, 982, 598, 6798, 1225, 702, 6961, 8080, 863, 5639, 6457, 2227, 1078, 7867, 1610, 866, 3734, 968, 407, 2340, 3467, 7770, 80, 3691, 6776, 7807, 110, 1025, 4195, 3177, 5844, 1912, 2809, 281, 6244, 7492, 8005, 1339, 6963, 97, 7819, 1329, 3524, 2403]"
5723,"[549, 7311, 3179, 5455, 4408, 3208, 4145, 3953, 4445, 6884, 4483, 2670]"
96,"[7240, 3181, 641, 4749, 510, 4347, 1735, 2421, 118, 69, 3702, 1692, 66, 3294, 2496, 1660, 4393, 7662, 2994, 7477, 1904, 2391, 116, 6288, 2842, 5023, 5199, 5730, 1652, 8190, 1406, 2534, 1161, 1006, 169, 4680, 5974, 5162, 911, 49, 4698, 3515, 3970, 4532, 5201, 5767, 3101, 131, 2568, 860, 3047, 1808, 8231, 3502, 5726, 4399, 527, 6747, 5180, 5271, 3213, 5956, 6785, 2549, 4026, 1045, 878, 1679, 206, 3747, 4003, 634, 5054, 5612, 1345, 5773, 1193, 7856, 4843, 3344, 779, 4620, 1593, 7087, 7984, 1450, 6801, 6007, 5481, 2206, 40, 3701, 5613, 497, 764, 7762, 1199, 3536, 4151, 5417, 6526, 4226, 5691, 2855, 5966, 3146, 6511, 2649, 4096, 5986, 897, 1261, 1133, 7824, 8156, 1810, 7876, 7897, 4504, 2229, 7953, 7593, 6831, 6285, 3177, 1344, 38, 7759, 7804, 2486, 6986, 7169, 3564, 4372, 5751, 4790, 7992, 4010, 5519, 3114, 242, 1190, 3248, 7850, 4870, 2514, 2875, 6491, 2659, 2361, 1537, 4411, 1353, 315, 4046, 5254, 3099, 5296, 3903, 1049, 542, 5878, 8281, 5208, 5067, 2775, 8087, 6838, 6022, 3349, 4669, 6753, 7619, 5406, 6650, 8126, 7579, 5401, 4072, 595, 4304, 170, 1826, 7232, 8039, 2931, 6500, 2466, 4175, 5354]"
6083,"[5291, 3552, 1996, 4941, 6867, 6448, 7807, 3505, 536, 3177, 7101, 1225, 5900, 4209, 6871, 7267, 6610, 5680, 6435, 1912, 8005, 1628, 3884, 5625, 3650, 503, 2554, 7448, 1613, 6798, 6333, 7819, 8067, 1072, 7580, 6244, 2939, 6086, 2780, 455]"
3896,"[1234, 7762, 7897]"
5546,"[7762, 6714, 5519, 6831, 6747, 5966, 6845, 1904, 1643, 2843, 4782, 2842, 5677, 3248, 4492, 4055, 5974, 3903, 1515]"
4563,"[8005, 4269, 340, 1701, 6798, 4533, 1395, 1120, 801, 6961, 4144, 7780, 2057, 7776, 6448, 1198, 8053, 6483, 2172, 4561, 7496, 6154, 1225, 1687, 4884, 866, 5753, 3886, 897, 4949, 3309, 5976, 7613, 2530, 7691, 7879, 1646]"
1841,[2322]
3985,"[3181, 4773, 6262, 8281, 4749, 3098, 5751, 7897, 1700, 3903, 7762, 3248, 4304, 1816, 8132, 7789, 6886, 3564]"
5667,[7807]
2273,"[347, 2168, 2224, 6925, 1809, 5735, 7801, 7244, 5207, 7337, 5455, 4999, 1550, 7145, 2615, 6525, 3353, 4221, 243, 3204, 7812, 6402, 5636, 1887, 6835, 4956, 629, 3012, 1224, 6822, 3311, 5081, 1665, 5672, 2734, 8090, 3208, 794, 4511, 6877, 6884, 7107, 4408, 1556, 4899, 4923, 1197, 4084, 3139, 3903, 4445, 7629, 4145, 2670, 1937]"
6310,"[6448, 4853, 438, 6870, 761, 7385, 7276, 901, 5954, 1032, 6779, 866, 6228, 3092, 7759, 5499, 5976, 6211, 1489, 1857, 749, 7258, 801, 4797, 3011, 4050, 4845, 2829, 6723, 762, 1959, 2591, 536, 7807, 6101, 7508, 7453, 3563, 5086, 1912, 7560, 5037, 7867, 4648, 6244, 918, 5041, 6021, 7525, 2307, 592, 8104, 80, 1168, 1687, 234, 7819, 3369, 4211, 7485, 1022, 8005, 588, 7967, 6610, 862, 6919, 2076, 187, 5600, 3015, 892, 4676, 4562, 6465, 1793, 6495, 3484, 34, 7879, 4973, 110, 4941, 7465, 7564, 6154, 1895, 5019, 2548, 4195, 7613, 3297, 6334, 7544, 4835, 1225]"
4988,"[4304, 4411, 5875, 7762, 7897, 6747, 7169, 6526, 4669]"
6549,"[1809, 114, 7992, 7674, 5993, 4408, 8064, 7629, 1551]"
5991,[1759]
4096,"[6348, 5401, 8077, 5956, 4669, 7513, 3349, 8278, 4411, 8087, 2639, 641, 5974, 3401, 1442, 4776, 5162, 634, 7832, 116, 242, 2531, 4698, 3909, 3174, 2206, 1353, 1518, 497, 741, 4778, 2534, 7240, 3209, 2842, 6747, 5208, 1345, 6469, 8282, 7477, 272, 2682, 3923, 6753, 4434, 8231, 7762, 5023, 1195, 6911, 465, 2748, 4680, 1189, 1292, 2421, 764, 2839, 599, 3428, 96, 7897, 5054, 4492, 2549, 49, 5430, 651, 3997, 1161, 4790, 1447, 5677, 2674, 3294, 1904, 2391, 7674, 4496, 3562, 3248, 3903, 6986, 756, 7856, 4870, 4372, 1351, 1537, 1539, 4504, 4175, 8132, 69, 4151, 3099, 5613, 5875, 1826, 8190, 3475, 7297, 66, 7594, 7232, 6831, 7635, 7953]"
5112,"[4189, 405]"
2820,"[6747, 5974, 2496, 4420, 7762, 2842, 4790, 3248]"
3908,"[1809, 8212, 629, 5387, 2050, 6663, 6122, 7063, 114, 4670, 4899, 4408, 6003, 2970, 1237, 7629]"
5366,"[4790, 7762, 6747, 4669, 3248, 7897, 2842, 5986]"
3700,[]
5144,"[6784, 6762, 6856, 7286, 7450]"
2895,"[712, 5333, 1669, 4375, 7748, 2327, 1414, 4849, 1576, 209, 3458, 5692, 683, 2531, 403, 7020, 1334, 855, 1154, 1269, 6611, 3494, 7326]"
6843,"[4622, 5763, 7263, 7903, 4189, 3827, 7759, 5971, 2229, 3200, 6550, 8134, 4227, 405, 2237]"
3207,"[5594, 8093, 6288, 7024, 8132, 7762, 1515, 4749, 7619, 5023, 7973, 4304, 4819, 4870, 3248, 8087, 3564, 3160, 2842, 4226, 1668, 527, 6838, 5968, 4393, 3903, 1679, 1442, 4979, 2391, 1810, 7759, 2361, 2421]"
5996,"[1809, 243, 1887, 1014, 6601, 8166, 3055, 6739, 1237, 4161, 5735, 4408, 5831, 629, 7629, 5708, 662, 2802, 1665]"
1707,"[3154, 5694, 5126, 4411, 4669, 7876, 8132, 4985, 1406, 7804, 7169, 7897, 5751, 7289, 8008, 3248, 7619, 7759, 2842, 3903, 4772, 49, 7850, 8039, 5069, 6747, 2421, 897, 7824]"
6915,"[2757, 138, 340, 4920, 5316, 6188, 5789, 670, 8067, 7774, 1168, 603, 4503, 6602, 4965, 4561, 7434, 4554, 1656, 5404, 3547, 64, 955, 3366, 3559, 5617, 5359, 747, 7544, 6492, 28, 2591, 3508, 2689, 5240, 1974]"
